"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 15:41:42 CST 2023","Mon Jul 31 15:41:42 CST 2023","465","","test_10party_mult","Test_multchamet","","","用例115：观众端群聊页面查看是否收到google表情",""
"passed","Mon Jul 31 15:33:40 CST 2023","Mon Jul 31 15:33:44 CST 2023","3505","","test_10party_mult","Test_multchamet","","","用例76：主播在私聊界面发送消息",""
"passed","Mon Jul 31 15:17:47 CST 2023","Mon Jul 31 15:18:01 CST 2023","14328","","test_10party_mult","Test_multchamet","","","用例39：观众端申请上麦(通过加入按钮)",""
"passed","Mon Jul 31 15:14:50 CST 2023","Mon Jul 31 15:14:59 CST 2023","8775","","test_10party_mult","Test_multchamet","","","用例24：观众端发送文字正常向前滚动",""
"passed","Mon Jul 31 15:41:49 CST 2023","Mon Jul 31 15:41:50 CST 2023","857","","test_10party_mult","Test_multchamet","","","用例117：主播端群聊页面检查并播放语音消息",""
"passed","Mon Jul 31 15:40:40 CST 2023","Mon Jul 31 15:40:47 CST 2023","7118","","test_10party_mult","Test_multchamet","","","用例106：观众端进入群聊页面",""
"passed","Mon Jul 31 15:21:54 CST 2023","Mon Jul 31 15:22:43 CST 2023","48433","","test_10party_mult","Test_multchamet","","","用例54：主播给嘉宾解除禁言",""
"passed","Mon Jul 31 15:36:47 CST 2023","Mon Jul 31 15:36:58 CST 2023","11659","","test_10party_mult","Test_multchamet","","","用例98：观众端左右滑动私聊礼物页面",""
"broken","Mon Jul 31 15:45:31 CST 2023","Mon Jul 31 15:45:32 CST 2023","1146","","test_10party_mult","Test_multchamet","","","用例137：主播端更换交友房背景(免费背景)",""
"passed","Mon Jul 31 15:34:17 CST 2023","Mon Jul 31 15:34:18 CST 2023","598","","test_10party_mult","Test_multchamet","","","用例81：观众查看是否收到chamet表情",""
"passed","Mon Jul 31 15:37:43 CST 2023","Mon Jul 31 15:38:27 CST 2023","44373","","test_10party_mult","Test_multchamet","","","用例101：观众端私聊页面打开个人主页浮窗",""
"passed","Mon Jul 31 15:26:50 CST 2023","Mon Jul 31 15:26:51 CST 2023","1255","","test_10party_mult","Test_multchamet","","","用例64：主播判断观众是否进入交友房",""
"passed","Mon Jul 31 15:23:51 CST 2023","Mon Jul 31 15:24:01 CST 2023","10093","","test_10party_mult","Test_multchamet","","","用例60：主播端检查观众是否未上麦",""
"passed","Mon Jul 31 15:26:17 CST 2023","Mon Jul 31 15:26:50 CST 2023","33064","","test_10party_mult","Test_multchamet","","","用例63：观众从主播个人主页小窗进入交友房",""
"passed","Mon Jul 31 15:42:57 CST 2023","Mon Jul 31 15:42:57 CST 2023","283","","test_10party_mult","Test_multchamet","","","用例125：观众端群聊页面检查拍摄图片",""
"passed","Mon Jul 31 15:46:02 CST 2023","Mon Jul 31 15:46:09 CST 2023","7174","","test_10party_mult","Test_multchamet","","","用例144：观众端打开幸运数字游戏",""
"passed","Mon Jul 31 15:35:42 CST 2023","Mon Jul 31 15:35:43 CST 2023","297","","test_10party_mult","Test_multchamet","","","用例91：观众检查是否收到相册照片",""
"passed","Mon Jul 31 15:43:26 CST 2023","Mon Jul 31 15:43:28 CST 2023","1600","","test_10party_mult","Test_multchamet","","","用例131：主播端群聊页面发送钻石包快速感谢语，观众端检查",""
"passed","Mon Jul 31 15:47:13 CST 2023","Mon Jul 31 15:47:19 CST 2023","5426","","test_10party_mult","Test_multchamet","","","用例154：观众端上滑动交友房",""
"passed","Mon Jul 31 15:16:00 CST 2023","Mon Jul 31 15:16:39 CST 2023","38507","","test_10party_mult","Test_multchamet","","","用例34：观众端给主播送礼",""
"passed","Mon Jul 31 15:19:23 CST 2023","Mon Jul 31 15:19:27 CST 2023","4391","","test_10party_mult","Test_multchamet","","","用例48：观众端申请上麦(通过点击交友位)",""
"passed","Mon Jul 31 15:33:44 CST 2023","Mon Jul 31 15:34:01 CST 2023","16644","","test_10party_mult","Test_multchamet","","","用例78：观众私聊页面发送chamet表情",""
"passed","Mon Jul 31 15:42:57 CST 2023","Mon Jul 31 15:42:59 CST 2023","1452","","test_10party_mult","Test_multchamet","","","用例126：观众端群聊页面上麦",""
"passed","Mon Jul 31 15:40:47 CST 2023","Mon Jul 31 15:40:51 CST 2023","4064","","test_10party_mult","Test_multchamet","","","用例107：观众端群聊页面发送文字",""
"passed","Mon Jul 31 15:34:42 CST 2023","Mon Jul 31 15:35:05 CST 2023","23249","","test_10party_mult","Test_multchamet","","","用例84：主播私聊页面发送Facebook表情",""
"passed","Mon Jul 31 15:14:59 CST 2023","Mon Jul 31 15:15:10 CST 2023","11205","","test_10party_mult","Test_multchamet","","","用例25：主播端发送文字正常向前滚动",""
